"","State","District","Incumbency_Code","Democratic_votes","Republican_votes","Year","Democratic_prop","Democratic_win"
"12957",71,17,"1",97828,64967,"1954",0.600927546914832,"1"
"12958",71,18,"-1",58647,71731,"1954",0.449822822868889,"0"
"12959",71,19,"1",90269,30404,"1954",0.748046373256652,"1"
"12960",71,20,"-1",28838,71213,"1954",0.288233001169404,"0"
"12961",71,21,"-1",70486,100258,"1954",0.412816848615471,"0"
"12962",71,22,"-1",46875,65165,"1954",0.418377365226705,"0"
"12963",71,23,"1",90729,34911,"1954",0.722134670487106,"1"
"12964",71,24,"0",49592,65431,"1954",0.431148552898116,"0"
"12965",71,25,"-1",60370,113027,"1954",0.34816057947946,"0"
"12966",71,26,"0",94261,62585,"1954",0.600978029404639,"1"
"12967",71,27,"1",65389,35594,"1954",0.647524830912134,"1"
"12968",71,28,"-1",48785,95680,"1954",0.337694251202713,"0"
"12969",71,29,"-1",30781,42420,"1954",0.420499719949181,"0"
"12970",71,30,"-1",61994,94623,"1954",0.395831870103501,"0"
"12971",72,1,"-1",57882,98592,"1954",0.369914490586295,"0"
"12972",72,2,"-1",39475,43731,"1954",0.474424921279715,"0"
"12973",72,3,"0",103976,94368,"1954",0.524220546121889,"1"
"12974",72,4,"-1",55775,70695,"1954",0.441013679133391,"0"
"12975",73,1,"-1",91721,101913,"1954",0.473682307859157,"0"
"12976",73,2,"-1",67232,73264,"1954",0.478533196674638,"0"
"12977",73,3,"-1",38344,70844,"1954",0.351174121698355,"0"
"12978",73,4,"-1",42911,67171,"1954",0.389809414799876,"0"
"12979",73,5,"-1",48542,68628,"1954",0.414286933515405,"0"
"12980",73,6,"-1",65011,80241,"1954",0.447573871616226,"0"
"12982",73,98,"1",464045,342089,"1954",0.575642511046551,"1"
"12985",1,1,"0",139147,161360,"1956",0.463040794390813,"0"
"12986",1,2,"-1",68847,99274,"1956",0.409508627714563,"0"
"12987",1,3,"-1",84568,126850,"1956",0.400003783972982,"0"
"12988",1,4,"-1",88487,194333,"1956",0.312873912736016,"0"
"12989",1,5,"-1",56375,91690,"1956",0.380744943099315,"0"
"12990",1,98,"-1",428709,683387,"1956",0.38549639599459,"0"
"12991",2,1,"0",57999,58028,"1956",0.499875029088057,"0"
"12992",2,2,"0",55430,48292,"1956",0.53440928636162,"1"
"12993",2,3,"-1",28612,44095,"1956",0.393524695008734,"0"
"12994",3,1,"-1",52213,92269,"1956",0.361380656413948,"0"
"12995",3,2,"1",103563,65598,"1956",0.612215581605689,"1"
"12996",3,3,"1",114848,47041,"1956",0.709424358665505,"1"
"12997",3,4,"1",104653,71437,"1956",0.594315406894202,"1"
"12998",3,5,"-1",55038,150957,"1956",0.267181242263162,"0"
"12999",3,6,"-1",0,131310,"1956",0,"0"
"13000",3,7,"1",87415,48173,"1956",0.644710446352185,"1"
"13001",3,8,"1",92463,76312,"1956",0.547847726262776,"1"
"13002",3,9,"-1",71245,111860,"1956",0.389093689413178,"0"
"13003",3,10,"-1",82882,93327,"1956",0.470361899789455,"0"
"13004",3,11,"1",83532,27384,"1956",0.753110461971221,"1"
"13005",3,12,"1",89943,19099,"1956",0.824847306542433,"1"
"13006",3,13,"-1",87719,109950,"1956",0.443767105615954,"0"
"13007",3,14,"-1",67183,111420,"1956",0.376158295213406,"0"
"13008",4,1,"-1",58104,78296,"1956",0.425982404692082,"0"
"13009",4,2,"-1",39726,77019,"1956",0.340280097648722,"0"
"13010",5,1,"1",96732,76714,"1956",0.557706721400321,"1"
"13011",5,2,"1",105496,96568,"1956",0.522092010452134,"1"
"13012",6,98,"-1",50797,103736,"1956",0.328712960985679,"0"
"13013",11,98,"1",84644,91538,"1956",0.480435004711037,"0"
"13014",12,1,"0",94758,133153,"1956",0.41576755838902,"0"
"13015",12,2,"-1",39383,83433,"1956",0.320666688379364,"0"
"13016",12,3,"-1",72617,136780,"1956",0.346791023749146,"0"
"13017",12,4,"1",89646,74737,"1956",0.545348363273574,"1"
"13018",12,5,"-1",84374,153829,"1956",0.35421048433479,"0"
"13019",12,6,"1",102015,106414,"1956",0.489447245824717,"0"
"13020",12,7,"-1",62924,151573,"1956",0.293356084234278,"0"
"13021",12,8,"-1",61464,96494,"1956",0.38911609415161,"0"
"13022",12,9,"-1",63728,135498,"1956",0.319877927579734,"0"
"13023",12,10,"1",71311,55761,"1956",0.561185784437169,"1"
"13024",12,11,"1",63482,57447,"1956",0.524952658171324,"1"
"13025",12,12,"-1",58364,90032,"1956",0.393299010755007,"0"
"13026",12,13,"1",54841,54784,"1956",0.500259977194983,"1"
"13027",12,14,"1",53713,61600,"1956",0.46580177430125,"0"
"13028",13,1,"-1",99304,191356,"1956",0.341650037844905,"0"
"13029",13,2,"-1",71422,148098,"1956",0.325355320699708,"0"
"13030",13,3,"-1",88245,143559,"1956",0.380687995030284,"0"
"13031",13,4,"-1",92217,116470,"1956",0.441891445082827,"0"
"13032",13,5,"-1",61678,87154,"1956",0.414413566974844,"0"
"13033",13,6,"1",128545,97558,"1956",0.568524079733573,"1"
"13034",13,7,"1",78030,77928,"1956",0.500327011118378,"1"
"13035",13,8,"1",59998,31399,"1956",0.65645480705056,"1"
"13036",13,9,"1",75814,44916,"1956",0.627963223722356,"1"
"13037",13,10,"1",100808,36878,"1956",0.732158679894833,"1"
"13038",13,11,"1",131508,37651,"1956",0.777422425055717,"1"
"13039",13,12,"-1",56035,76137,"1956",0.423955149350846,"0"
"13040",13,13,"1",110469,44771,"1956",0.711601391393971,"1"
"13041",13,14,"1",77706,43343,"1956",0.64193838858644,"1"
"13042",13,15,"-1",60989,98093,"1956",0.383380897901711,"0"
"13043",13,16,"1",59339,16960,"1956",0.777716614896657,"1"
"13044",13,17,"-1",66396,68874,"1956",0.490840541139942,"0"
"13045",13,18,"0",47953,34748,"1956",0.579835794004909,"1"
"13046",13,19,"0",68411,31546,"1956",0.684404293846354,"1"
"13047",13,20,"0",70726,40191,"1956",0.637647971005346,"1"
"13048",13,21,"1",81464,41070,"1956",0.664827721285521,"1"
"13049",13,22,"1",88441,34084,"1956",0.721820036727199,"1"
"13050",13,23,"1",70238,22414,"1956",0.758084013297069,"1"
"13051",13,24,"1",90076,53172,"1956",0.628811571540266,"1"
"13052",13,25,"-1",62729,104771,"1956",0.374501492537313,"0"
"13053",13,26,"0",59842,123996,"1956",0.325514855470577,"0"
"13054",13,27,"-1",84568,117100,"1956",0.419342682031854,"0"
"13055",13,28,"-1",62770,103114,"1956",0.378396952087001,"0"
"13056",13,29,"-1",49725,124211,"1956",0.285881013706191,"0"
"13057",13,30,"1",104022,82429,"1956",0.557905294152351,"1"
"13058",13,31,"-1",45767,116682,"1956",0.281731497269912,"0"
"13059",13,32,"-1",52064,107959,"1956",0.325353230473119,"0"
"13060",13,33,"-1",38793,103419,"1956",0.27278288752004,"0"
"13061",13,34,"-1",70837,95681,"1956",0.425401458100626,"0"
"13062",13,35,"-1",59354,124108,"1956",0.323522037261122,"0"
"13063",13,36,"-1",47764,109101,"1956",0.304491122940108,"0"
"13064",13,37,"-1",53830,136044,"1956",0.283503797255022,"0"
"13065",13,38,"-1",53477,135572,"1956",0.282873752307603,"0"
"13066",13,39,"-1",48634,116043,"1956",0.295329645305659,"0"
"13067",13,40,"-1",64872,117051,"1956",0.35659042561963,"0"
"13068",13,41,"-1",54776,99151,"1956",0.355856997147999,"0"
"13069",13,42,"-1",80568,117178,"1956",0.407431755888868,"0"
"13070",13,43,"-1",42476,93079,"1956",0.313348825200103,"0"
"13071",14,1,"1",74511,44333,"1956",0.626964760526404,"1"
"13072",14,2,"0",95567,57773,"1956",0.623235946263206,"1"
"13073",14,3,"1",71161,47550,"1956",0.599447397461061,"1"
"13074",14,4,"1",75374,33672,"1956",0.691212882636685,"1"
"13075",14,5,"1",107021,93612,"1956",0.533416736030464,"1"
"13076",14,6,"-1",85541,90966,"1956",0.48463233752769,"0"
"13077",14,7,"-1",84764,137764,"1956",0.380913862525165,"0"
"13078",14,8,"0",77229,98023,"1956",0.440674000867323,"0"
"13079",14,9,"-1",50947,110230,"1956",0.316093487284166,"0"
"13080",14,10,"-1",72178,91103,"1956",0.442047758159247,"0"
"13081",14,11,"1",83178,73606,"1956",0.530526074089193,"1"
"13082",14,12,"-1",55642,72125,"1956",0.435495863564144,"0"
"13083",14,13,"-1",63610,127627,"1956",0.332623916919843,"0"
"13084",14,14,"1",51088,48129,"1956",0.514911759073546,"1"
"13085",14,15,"1",63204,50491,"1956",0.555908351290734,"1"
"13086",14,16,"-1",55260,84617,"1956",0.395061375351201,"0"
"13087",14,17,"-1",52900,74748,"1956",0.414420907495613,"0"
"13088",14,18,"-1",52180,77833,"1956",0.401344480936522,"0"
"13089",14,19,"1",68171,79448,"1956",0.461803697356031,"0"
"13090",14,20,"-1",38483,65457,"1956",0.370242447565903,"0"
"13091",14,21,"1",78744,59786,"1956",0.568425611780842,"1"
"13092",14,22,"-1",64689,85540,"1956",0.430602613343629,"0"
"13093",14,23,"-1",37122,72365,"1956",0.339053951610694,"0"
"13094",14,24,"-1",68625,93824,"1956",0.42244027356278,"0"
"13095",14,25,"1",81339,77150,"1956",0.513215428200064,"1"
"13096",14,26,"1",104049,64129,"1956",0.618683775523552,"1"
"13097",14,27,"-1",64917,126247,"1956",0.33958799774016,"0"
"13098",14,28,"1",88725,64905,"1956",0.577523921109158,"1"
"13099",14,29,"-1",62225,114109,"1956",0.352881463586149,"0"
"13100",14,30,"0",103389,69495,"1956",0.598025265495939,"1"
"13101",21,1,"1",66704,36847,"1956",0.644165676816255,"1"
"13102",21,2,"1",86396,69892,"1956",0.552799959049959,"1"
"13103",21,3,"1",87677,92907,"1956",0.48551920435919,"0"
"13104",21,4,"-1",103494,155447,"1956",0.399681780791763,"0"
"13105",21,5,"1",96399,59608,"1956",0.617914580755992,"1"
"13106",21,6,"1",94281,57750,"1956",0.620143260256132,"1"
"13107",21,7,"1",93732,37068,"1956",0.716605504587156,"1"
"13108",21,8,"1",73628,50055,"1956",0.595296039067616,"1"
"13109",21,9,"1",75511,64237,"1956",0.540336892120102,"1"
"13110",21,10,"0",73331,132928,"1956",0.355528728443365,"0"
"13111",21,11,"-1",76400,95140,"1956",0.445377171505188,"0"
"13112",21,12,"1",100273,88315,"1956",0.531704032069909,"1"
"13113",21,13,"-1",91059,229358,"1956",0.284189041155744,"0"
"13114",21,14,"0",63067,151236,"1956",0.29428892735986,"0"
"13115",21,15,"-1",56802,103557,"1956",0.354217723981816,"0"
"13116",21,16,"-1",60748,106734,"1956",0.362713605044124,"0"
"13117",21,17,"-1",57467,106463,"1956",0.350558165070457,"0"
"13118",21,18,"0",61099,87187,"1956",0.412034851570614,"0"
"13119",21,19,"-1",67691,85497,"1956",0.441881870642609,"0"
"13120",21,20,"-1",53882,79641,"1956",0.403540962980161,"0"
"13121",21,21,"1",94565,82251,"1956",0.534821509365668,"1"
"13122",21,22,"-1",56612,93399,"1956",0.377385658385052,"0"
"13123",21,23,"-1",72070,79862,"1956",0.474356949161467,"0"
"13124",21,24,"1",121381,56568,"1956",0.682111166682589,"1"
"13125",21,25,"1",82845,71048,"1956",0.53832857894771,"1"
"13126",22,1,"1",93658,84125,"1956",0.526810774933486,"1"
"13127",22,2,"-1",57049,94852,"1956",0.375566981125865,"0"
"13128",22,3,"0",97196,109907,"1956",0.469312371138998,"0"
"13129",22,4,"-1",55284,96531,"1956",0.364153739749037,"0"
"13130",22,5,"-1",86797,113586,"1956",0.433155507203705,"0"
"13131",22,6,"-1",70035,86020,"1956",0.448784082535004,"0"
"13132",22,7,"-1",65482,87635,"1956",0.427659894067935,"0"
"13133",22,8,"1",95699,95003,"1956",0.501824836656144,"1"
"13134",22,9,"-1",61465,70926,"1956",0.464268719172753,"0"
"13135",22,10,"-1",75665,98301,"1956",0.434941310370992,"0"
"13136",22,11,"-1",106021,155541,"1956",0.405337931350884,"0"
"13137",23,1,"1",112290,18137,"1956",0.860941369501714,"1"
"13138",23,2,"-1",61456,105940,"1956",0.367129441563717,"0"
"13139",23,3,"-1",56119,100056,"1956",0.359334080358572,"0"
"13140",23,4,"-1",51491,83876,"1956",0.380380742721638,"0"
"13141",23,5,"-1",58899,120349,"1956",0.328589440328483,"0"
"13142",23,6,"1",112603,116570,"1956",0.491344966466381,"0"
"13143",23,7,"0",98928,114674,"1956",0.46314173088267,"0"
"13144",23,8,"-1",51897,93357,"1956",0.357284480978149,"0"
"13145",23,9,"0",53609,68166,"1956",0.440229932252104,"0"
"13146",23,10,"-1",38166,72781,"1956",0.344002091088538,"0"
"13147",23,11,"-1",41600,53117,"1956",0.439203099760339,"0"
"13148",23,12,"-1",35434,45721,"1956",0.436621280266157,"0"
"13149",23,13,"1",87353,37860,"1956",0.697635229568815,"1"
"13150",23,14,"1",122079,92933,"1956",0.56777761241233,"1"
"13151",23,15,"1",111827,38973,"1956",0.741558355437666,"1"
"13152",23,16,"1",176663,98172,"1956",0.642796587043135,"1"
"13153",23,17,"1",112811,98432,"1956",0.534034263857264,"1"
"13154",23,18,"0",107609,141058,"1956",0.432743387743448,"0"
"13155",24,1,"-1",49701,91181,"1956",0.352784599877912,"0"
"13156",24,2,"-1",57554,109099,"1956",0.345352318890149,"0"
"13157",24,3,"-1",93782,135152,"1956",0.40964644832135,"0"
"13158",24,4,"-1",42416,93607,"1956",0.311829617050058,"0"
"13159",24,5,"-1",42181,69774,"1956",0.376767451208075,"0"
"13160",24,6,"1",72229,60300,"1956",0.545005244135246,"1"
"13161",24,7,"-1",47220,91439,"1956",0.34054767451085,"0"
"13162",24,8,"-1",40716,70690,"1956",0.365474031919286,"0"
"13163",24,9,"1",100696,81562,"1956",0.552491523005849,"1"
"13164",24,10,"-1",0,71295,"1956",0,"0"
"13165",24,11,"0",68831,96707,"1956",0.415801809856347,"0"
"13166",24,12,"-1",79597,128682,"1956",0.382165268702078,"0"
"13167",24,13,"-1",32900,79324,"1956",0.293163672654691,"0"
"13168",24,14,"-1",85946,123105,"1956",0.411124558122181,"0"
"13169",24,15,"-1",35954,55126,"1956",0.394751866490997,"0"
"13170",24,16,"-1",82206,101324,"1956",0.447915872064513,"0"
"13171",24,17,"-1",44806,88931,"1956",0.335030694572183,"0"
"13172",24,18,"1",78962,53627,"1956",0.595539599815973,"1"
"13173",24,19,"1",92924,42293,"1956",0.68722128134776,"1"
"13174",24,20,"1",105562,56209,"1956",0.652539701182536,"1"
"13175",24,21,"1",96106,38060,"1956",0.716321571784208,"1"
"13176",24,22,"-1",48169,96468,"1956",0.333033732723992,"0"
"13177",24,23,"-1",46247,102707,"1956",0.310478402728359,"0"
"13178",25,1,"-1",71379,94882,"1956",0.429318962354371,"0"
"13179",25,2,"0",81922,101444,"1956",0.446767666852088,"0"
"13180",25,3,"-1",46911,74000,"1956",0.387979588292215,"0"
"13181",25,4,"1",128213,67063,"1956",0.656573260410906,"1"
"13182",25,5,"1",118603,86764,"1956",0.577517322646774,"1"
"13183",25,6,"-1",47277,96783,"1956",0.328175760099958,"0"
"13184",25,7,"-1",49442,80143,"1956",0.381541073426708,"0"
"13185",25,8,"-1",53567,97952,"1956",0.353533220256205,"0"
"13186",25,9,"1",62476,59024,"1956",0.514205761316872,"1"
"13187",25,10,"-1",36941,67250,"1956",0.354550776938507,"0"
"13188",31,1,"-1",68287,94223,"1956",0.420201833733309,"0"
"13189",31,2,"-1",90843,95999,"1956",0.486202245747744,"0"
"13190",31,3,"-1",69076,97590,"1956",0.414457657830631,"0"
"13191",31,4,"-1",56406,58024,"1956",0.492930175653238,"0"
"13192",31,5,"-1",81418,85178,"1956",0.488715215251267,"0"
"13193",31,6,"-1",64625,64427,"1956",0.500767132628708,"1"
"13194",31,7,"-1",52389,64967,"1956",0.446410920617608,"0"
"13195",31,8,"-1",50597,76165,"1956",0.399149587415787,"0"
"13196",32,1,"-1",60313,69841,"1956",0.463397206386281,"0"
"13197",32,2,"-1",77049,93609,"1956",0.451481911190803,"0"
"13198",32,3,"-1",39407,48246,"1956",0.449579592255827,"0"
"13199",32,4,"-1",96002,111970,"1956",0.461610216759948,"0"
"13200",32,5,"0",64392,63057,"1956",0.505237389073276,"1"
"13201",32,6,"-1",49933,52145,"1956",0.489165148219989,"0"
"13202",33,1,"-1",57747,92092,"1956",0.385393655857287,"0"
"13203",33,2,"-1",55336,97520,"1956",0.362013921599414,"0"
"13204",33,3,"1",127356,117716,"1956",0.519667689495332,"1"
"13205",33,4,"1",103320,57947,"1956",0.64067664184241,"1"
"13206",33,5,"-1",64602,82258,"1956",0.439888329020836,"0"
"13207",33,6,"1",76396,59568,"1956",0.561884028125092,"1"
"13208",33,7,"-1",60168,76271,"1956",0.44098828047699,"0"
"13209",33,8,"1",108565,39795,"1956",0.731767322728498,"1"
"13210",33,9,"1",58916,52937,"1956",0.526727043530348,"1"
"13211",34,1,"1",136873,69661,"1956",0.662714129392739,"1"
"13212",34,2,"-1",114837,123596,"1956",0.481632156622615,"0"
"13213",34,3,"1",96416,42023,"1956",0.696451144547418,"1"
"13214",34,4,"1",98106,91392,"1956",0.517715226545927,"1"
"13215",34,5,"1",77287,57778,"1956",0.572220782586162,"1"
"13216",34,6,"1",85021,78637,"1956",0.519504087792836,"1"
"13217",34,7,"-1",90986,89926,"1956",0.502929601132042,"1"
"13218",34,8,"1",69336,58425,"1956",0.542700824195177,"1"
"13219",34,9,"1",100065,0,"1956",1,"1"
"13220",34,10,"1",69536,0,"1956",1,"1"
"13221",34,11,"1",72594,70286,"1956",0.508076707726764,"1"
"13222",35,1,"-1",50351,102012,"1956",0.330467370687109,"0"
"13223",35,2,"0",65039,77253,"1956",0.457081213279735,"0"
"13224",35,3,"-1",62399,62645,"1956",0.499016346246121,"0"
"13225",35,4,"-1",42583,81731,"1956",0.342543880817929,"0"
"13228",37,1,"-1",116516,105835,"1956",0.524018331376967,"1"
"13229",37,2,"-1",28984,36681,"1956",0.441391913500343,"0"
"13230",40,1,"1",31839,30799,"1956",0.508301669912832,"1"
"13231",40,2,"1",46958,14483,"1956",0.764277925163978,"1"
"13232",40,3,"1",46109,31947,"1956",0.59071692118479,"1"
"13233",40,4,"1",51434,0,"1956",1,"1"
"13234",40,5,"1",39771,19263,"1956",0.673696513873361,"1"
"13235",40,6,"-1",31043,51279,"1956",0.377092393284906,"0"
"13236",40,7,"1",40069,17970,"1956",0.690380606144144,"1"
"13237",40,8,"1",38648,18813,"1956",0.672595325525139,"1"
"13238",40,9,"1",49448,41957,"1956",0.540976970625239,"1"
"13239",40,10,"-1",40553,53149,"1956",0.432786920236494,"0"
"13240",41,1,"1",31469,0,"1956",1,"1"
"13241",41,2,"1",36613,0,"1956",1,"1"
"13242",41,3,"1",29547,0,"1956",1,"1"
"13243",41,4,"1",33591,12166,"1956",0.734117184255961,"1"
"13244",41,5,"1",45281,0,"1956",1,"1"
"13245",41,6,"1",22513,0,"1956",1,"1"
"13246",41,7,"1",31988,0,"1956",1,"1"
"13247",41,8,"1",46730,11634,"1956",0.800664793365773,"1"
"13248",41,9,"1",56414,29222,"1956",0.658765005371573,"1"
"13249",42,1,"1",25622,0,"1956",1,"1"
"13250",42,2,"1",19540,0,"1956",1,"1"
"13251",42,3,"1",54481,34318,"1956",0.613531683915359,"1"
"13252",42,4,"1",37284,0,"1956",1,"1"
"13253",42,5,"1",56271,0,"1956",1,"1"
"13254",42,6,"1",42447,0,"1956",1,"1"
"13255",43,1,"-1",82075,105958,"1956",0.436492530566443,"0"
"13256",43,2,"1",66614,0,"1956",1,"1"
"13257",43,3,"1",86272,10042,"1956",0.895736860684843,"1"
"13258",43,4,"1",120509,77301,"1956",0.60921591426116,"1"
"13259",43,5,"1",73498,69378,"1956",0.514418096811221,"1"
"13260",43,6,"0",73259,60570,"1956",0.547407512572014,"1"
"13261",43,7,"1",47985,28900,"1956",0.624113936398517,"1"
"13262",43,8,"1",39362,0,"1956",1,"1"
"13263",44,1,"1",40360,0,"1956",1,"1"
"13264",44,2,"1",41270,0,"1956",1,"1"
"13265",44,3,"1",51703,0,"1956",1,"1"
"13266",44,4,"1",51568,0,"1956",1,"1"
"13267",44,5,"1",85292,58777,"1956",0.592021878405486,"1"
"13268",44,6,"1",42766,0,"1956",1,"1"
"13269",44,7,"1",69873,0,"1956",1,"1"
"13270",44,8,"1",50068,0,"1956",1,"1"
"13271",44,9,"1",47360,0,"1956",1,"1"
"13272",44,10,"1",41812,0,"1956",1,"1"
"13273",45,1,"1",69500,0,"1956",1,"1"
"13274",45,2,"1",69715,38344,"1956",0.64515681248207,"1"
"13275",45,3,"1",19075,0,"1956",1,"1"
"13276",45,4,"1",40583,19041,"1956",0.680648732054206,"1"
"13277",45,5,"1",18210,0,"1956",1,"1"
"13278",45,6,"1",58414,0,"1956",1,"1"
"13279",45,7,"1",36432,0,"1956",1,"1"
"13280",45,8,"1",18341,0,"1956",1,"1"
"13281",46,1,"1",38021,0,"1956",1,"1"
"13282",46,2,"1",23513,0,"1956",1,"1"
"13283",46,3,"1",19369,0,"1956",1,"1"
"13284",46,4,"1",42085,0,"1956",1,"1"
"13285",46,5,"1",35461,0,"1956",1,"1"
"13286",46,6,"1",47083,0,"1956",1,"1"
"13287",47,1,"1",44271,5693,"1956",0.886057961732447,"1"
"13288",47,2,"1",49812,0,"1956",1,"1"
"13289",47,3,"1",47251,12698,"1956",0.78818662529817,"1"
"13290",47,4,"1",76560,0,"1956",1,"1"
"13291",47,5,"0",58552,39561,"1956",0.596781262421901,"1"
"13292",47,6,"1",73111,0,"1956",1,"1"
"13293",47,7,"0",65424,12477,"1956",0.83983517541495,"1"
"13294",47,8,"0",64220,43732,"1956",0.594894026974952,"1"
"13295",47,9,"1",68181,58407,"1956",0.538605555028913,"1"
"13296",47,10,"-1",53475,89743,"1956",0.373381837478529,"0"
"13297",47,11,"0",59417,0,"1956",1,"1"
"13298",47,12,"1",55927,46760,"1956",0.544635640343958,"1"
"13299",48,1,"1",31112,0,"1956",1,"1"
"13300",48,2,"1",49284,0,"1956",1,"1"
"13301",48,3,"1",39270,2885,"1956",0.931562092278496,"1"
"13302",48,4,"1",53722,9393,"1956",0.851176423987958,"1"
"13303",48,5,"0",36454,0,"1956",1,"1"
"13304",48,6,"1",39749,0,"1956",1,"1"
"13305",49,1,"1",54837,0,"1956",1,"1"
"13306",49,2,"1",81343,0,"1956",1,"1"
"13307",49,3,"0",47570,9402,"1956",0.834971564979288,"1"
"13308",49,4,"1",41867,0,"1956",1,"1"
"13309",49,5,"-1",81705,102380,"1956",0.443843876470109,"0"
"13310",49,6,"1",42383,0,"1956",1,"1"
"13311",49,7,"1",44456,0,"1956",1,"1"
"13312",49,8,"1",137950,86640,"1956",0.614230375350639,"1"
"13313",49,9,"1",88487,0,"1956",1,"1"
"13314",49,10,"1",68697,0,"1956",1,"1"
"13315",49,11,"1",56990,0,"1956",1,"1"
"13316",49,12,"1",110196,0,"1956",1,"1"
"13317",49,13,"1",66108,0,"1956",1,"1"
"13318",49,14,"0",85922,12517,"1956",0.872845112201465,"1"
"13319",49,15,"1",64011,0,"1956",1,"1"
"13320",49,16,"1",50704,27821,"1956",0.645705189430118,"1"
"13321",49,17,"1",53003,0,"1956",1,"1"
"13322",49,18,"1",75243,0,"1956",1,"1"
"13323",49,19,"1",85566,0,"1956",1,"1"
"13324",49,20,"1",67707,0,"1956",1,"1"
"13325",49,21,"1",60344,0,"1956",1,"1"
"13328",51,1,"1",75726,0,"1956",1,"1"
"13329",51,2,"1",55103,50266,"1956",0.52295267108922,"1"
"13330",51,3,"-1",84912,111598,"1956",0.432100147575187,"0"
"13331",51,4,"1",51675,40129,"1956",0.562883970197377,"1"
"13332",51,5,"1",59402,46821,"1956",0.559219754667068,"1"
"13333",51,6,"1",69468,62313,"1956",0.527147312586792,"1"
"13334",51,7,"1",77564,70450,"1956",0.524031510532787,"1"
"13335",51,8,"-1",31632,80067,"1956",0.283189643595735,"0"
"13336",52,1,"-1",33961,42731,"1956",0.442823241016012,"0"
"13337",52,2,"-1",74224,103103,"1956",0.418571339953871,"0"
"13338",52,3,"1",48397,20990,"1956",0.697493766843933,"1"
"13339",52,4,"1",44260,37957,"1956",0.538331488621575,"1"
"13340",52,5,"1",88227,67072,"1956",0.568110548039588,"1"
"13341",52,6,"-1",84837,100580,"1956",0.457547042612058,"0"
"13342",52,7,"1",70512,48949,"1956",0.590251211692519,"1"
"13343",53,1,"-1",86123,114896,"1956",0.428432138255588,"0"
"13344",53,2,"1",83976,55416,"1956",0.602444903581267,"1"
"13345",53,3,"1",60620,18182,"1956",0.769269815486917,"1"
"13346",53,4,"1",57416,36534,"1956",0.61113358169239,"1"
"13347",53,5,"1",110416,62812,"1956",0.637402729350913,"1"
"13348",53,6,"0",86770,39153,"1956",0.689071893141047,"1"
"13349",54,1,"-1",33403,86531,"1956",0.2785115146664,"0"
"13350",54,2,"-1",0,90127,"1956",0,"0"
"13351",54,3,"1",55715,47954,"1956",0.537431633371596,"1"
"13352",54,4,"1",56191,0,"1956",1,"1"
"13353",54,5,"0",54318,18585,"1956",0.745072219250237,"1"
"13354",54,6,"1",47098,0,"1956",1,"1"
"13355",54,7,"1",36301,0,"1956",1,"1"
"13356",54,8,"1",27485,0,"1956",1,"1"
"13357",54,9,"1",90874,35783,"1956",0.717481070923834,"1"
"13358",56,1,"0",64334,65096,"1956",0.497056323881635,"0"
"13359",56,2,"1",63327,57597,"1956",0.523692567232311,"1"
"13360",56,3,"1",62240,58623,"1956",0.514963222822535,"1"
"13361",56,4,"1",69871,78225,"1956",0.471795321953328,"0"
"13362",56,5,"1",68638,44479,"1956",0.606787662331922,"1"
"13363",56,6,"1",99854,74110,"1956",0.573992320250167,"1"
"13364",61,1,"-1",64805,78998,"1956",0.450651238152194,"0"
"13365",61,2,"1",82110,54596,"1956",0.600632013225462,"1"
"13366",62,1,"1",116487,85127,"1956",0.57777237691827,"1"
"13367",62,2,"-1",93572,107153,"1956",0.466170133266907,"0"
"13368",62,3,"-1",73503,74196,"1956",0.497654012552556,"0"
"13369",62,4,"1",48489,30026,"1956",0.617576259313507,"1"
"13370",63,1,"1",60170,48974,"1956",0.551290038847761,"1"
"13371",63,2,"-1",60552,90738,"1956",0.400237953599048,"0"
"13372",64,1,"1",69644,42591,"1956",0.620519445805676,"1"
"13373",64,2,"-1",76805,74164,"1956",0.508746828819162,"1"
"13374",65,98,"0",51100,43154,"1956",0.542152057207121,"1"
"13377",67,1,"-1",47533,74107,"1956",0.390767839526472,"0"
"13378",67,2,"-1",87970,119683,"1956",0.423639436945289,"0"
"13379",68,98,"-1",50225,69903,"1956",0.418095697922216,"0"
"13380",71,1,"-1",88962,102604,"1956",0.464393472745686,"0"
"13382",71,3,"1",132930,60889,"1956",0.685846072882432,"1"
"13383",71,4,"-1",67132,109188,"1956",0.380739564428312,"0"
"13385",71,6,"-1",84965,98683,"1956",0.462651376546437,"0"
"13386",71,7,"-1",67931,75932,"1956",0.472192294057541,"0"
"13387",71,8,"1",136720,71700,"1956",0.655983111025813,"1"
"13388",71,9,"-1",63504,96388,"1956",0.39716808845971,"0"
"13389",71,10,"-1",83586,128891,"1956",0.393388460868706,"0"
"13390",71,11,"-1",70630,62448,"1956",0.53074136972302,"1"
"13391",71,12,"1",109920,40663,"1956",0.729962877615667,"1"
"13392",71,13,"-1",70567,104009,"1956",0.404219365777656,"0"
"13393",71,14,"1",94461,55509,"1956",0.629865973194639,"1"
"13394",71,15,"-1",70681,97182,"1956",0.421063605440151,"0"
"13395",71,16,"-1",53624,83050,"1956",0.392349678797723,"0"
"13396",71,17,"1",157270,84900,"1956",0.649419829045712,"1"
"13397",71,18,"-1",70911,103108,"1956",0.407489986725587,"0"
"13398",71,19,"1",116287,41269,"1956",0.738067734646729,"1"
